SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0.47353105628253944,1.3722557122182522,0.9843074569736047,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False
1,-0.8702409464784621,0.4433111891253892,-0.6242690339085044,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
0,1.6137012404433893,0.53304822713436,1.5215731961558996,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,0.43281069256250915,1.3240635992134344,1.0941871796944838,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False
0,-1.1960038562387048,-1.4943441130683104,-0.9801813901379088,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
1,-1.1145631287986442,0.5297246331340278,-0.8404768561103386,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-1.2367242199587352,-1.1603229160349193,-0.972482529822794,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,1.4508197855632678,0.6892571451499756,1.5074770020545862,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1,0.025607055362205634,0.9883806051798778,0.36431757400425957,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-0.8702409464784621,-0.9625690730151509,-0.8456167829109739,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
1,1.4915401492832983,0.8371570781647607,1.7044928228978244,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,1.369379058123207,1.3440051632154282,2.054669638491327,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,-0.13727439951791576,0.358559542116917,-0.09944500595178175,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,-0.9924020376385531,-0.6684310039857471,-0.8429696103097883,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1.6137012404433893,-0.010359391919962149,1.0417952219626854,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,-0.9924020376385531,-0.641842251983089,-0.8241746848413706,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.015113308357824713,1.3057838322116073,0.5016617124624392,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False
0,0.9621754209229036,-1.4860351280674797,-0.5248897625056616,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,-0.9109613101984924,0.5297246331340278,-0.6578219466285319,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0.47353105628253944,-0.10840541492976351,0.19518530456017588,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True
0,-0.38159658183809786,0.6327560471443273,-0.16745528203057528,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False
0,-1.1552834925186746,-0.5487816199737862,-0.9166051281661013,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
0,0.14776814652229667,-0.45572098796448335,-0.20506719273908738,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0.5956921474426305,0.6177998741428321,0.7876225327055142,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,-1.2367242199587352,-1.1470285400335904,-0.9777106957101356,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0.7992939660427822,-1.4744025490663168,-0.5246471050172195,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,-1.1145631287986442,0.8654076271675846,-0.8048723846243921,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,1.2879383306831464,0.034509127084522986,0.788946119006107,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True
0,-1.2367242199587352,-0.4806479429669752,-0.9649160281377385,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-0.9924020376385531,-1.479387940066815,-0.928782122131555,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,-1.2774445836787656,0.179085466098976,-0.9748870449355376,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-1.2774445836787656,-0.6684310039857471,-0.9861375284905765,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True
0,1.125056875803025,-0.14164135493308597,0.6241375648106264,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0,-0.5037576729981889,0.8620840331672525,-0.21991341907740336,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
0,-0.4223169455581282,-0.45405919096431707,-0.46188705459744406,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,0.880734693482843,0.19736523310080326,0.6574698798138886,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False
0,-1.2774445836787656,0.5247392421335293,-0.9702986124268158,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,-0.7888002190384014,-1.5109620830699715,-0.8912805102814256,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
1,-0.3408762181180675,1.0565142821866886,-0.007213100572140111,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False
1,-1.0738427650786138,0.31036742911209936,-0.8069018836186345,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0.22920887396235737,1.2575917192067896,0.7630038275144879,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,-0.8295205827584317,0.677624566148813,-0.5738845153992718,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False
0,-0.2594354906780068,-0.6684310039857471,-0.4955723259475309,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,-1.0738427650786138,-0.8046983579993692,-0.9098768978047544,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True
0,1.4100994218432374,0.7524054311562884,1.6055106273851598,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
1,1.2064976032430856,1.2958130502106107,1.810467966031955,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False
0,0.7178532386027215,-0.8412578920030237,-0.1140265150299792,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
0,1.6137012404433893,0.0295237360840249,1.052119195107309,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
1,-0.055833672077855064,1.1346187411944968,0.27861536104087564,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,1.6137012404433893,0.9052907551715716,1.9864167049240913,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
